date,clinic_id,country,product_sku,product_family,units,revenue,price_per_unit
2024-08-01,C00360,FR,SKIN_SER,SkinCare_Product,1,77.98,80.0
2024-09-01,C00360,FR,NEURO_A,Neuromodulator,3,751.75,250.0
2024-09-01,C00360,FR,FILLER_X,Filler,5,1779.35,350.0
2024-09-01,C00360,FR,SKIN_SER,SkinCare_Product,1,80.69,80.0
2024-10-01,C00360,FR,NEURO_A,Neuromodulator,8,1994.06,250.0
2024-10-01,C00360,FR,FILLER_X,Filler,4,1372.48,350.0
2024-10-01,C00360,FR,SKIN_SER,SkinCare_Product,1,78.87,80.0
2024-11-01,C00360,FR,NEURO_A,Neuromodulator,2,499.14,250.0
2024-11-01,C00360,FR,FILLER_X,Filler,4,1382.85,350.0
2024-11-01,C00360,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-12-01,C00360,FR,NEURO_A,Neuromodulator,3,741.97,250.0
2024-12-01,C00360,FR,FILLER_X,Filler,14,4892.8,350.0
2024-12-01,C00360,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-01-01,C00360,FR,NEURO_A,Neuromodulator,3,765.8,250.0
2025-01-01,C00360,FR,FILLER_X,Filler,5,1713.98,350.0
2025-01-01,C00360,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-02-01,C00360,FR,NEURO_A,Neuromodulator,5,1267.12,250.0
2025-02-01,C00360,FR,FILLER_X,Filler,2,699.62,350.0
2025-02-01,C00360,FR,SKIN_SER,SkinCare_Product,2,159.94,80.0
2025-03-01,C00360,FR,NEURO_A,Neuromodulator,6,1470.8,250.0
2025-03-01,C00360,FR,FILLER_X,Filler,6,2146.58,350.0
2025-03-01,C00360,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-04-01,C00360,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2025-04-01,C00360,FR,FILLER_X,Filler,9,3036.94,350.0
2025-04-01,C00360,FR,SKIN_SER,SkinCare_Product,1,81.24,80.0
2025-05-01,C00360,FR,NEURO_A,Neuromodulator,5,1273.5,250.0
2025-05-01,C00360,FR,FILLER_X,Filler,7,2430.12,350.0
2025-05-01,C00360,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-06-01,C00360,FR,NEURO_A,Neuromodulator,3,714.08,250.0
2025-06-01,C00360,FR,FILLER_X,Filler,6,2146.45,350.0
2025-06-01,C00360,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-07-01,C00360,FR,NEURO_A,Neuromodulator,7,1782.31,250.0
2025-07-01,C00360,FR,FILLER_X,Filler,8,2814.28,350.0
2025-07-01,C00360,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-08-01,C00360,FR,NEURO_A,Neuromodulator,2,512.26,250.0
2025-08-01,C00360,FR,FILLER_X,Filler,3,1076.16,350.0
2025-08-01,C00360,FR,SKIN_SER,SkinCare_Product,1,74.26,80.0
2025-09-01,C00360,FR,NEURO_A,Neuromodulator,3,724.4,250.0
2025-09-01,C00360,FR,FILLER_X,Filler,2,692.32,350.0
2025-09-01,C00360,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-10-01,C00360,FR,NEURO_A,Neuromodulator,4,1007.35,250.0
2025-10-01,C00360,FR,FILLER_X,Filler,8,2854.98,350.0
2025-10-01,C00360,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2022-11-01,C00361,FR,NEURO_A,Neuromodulator,1,247.92,250.0
2022-11-01,C00361,FR,FILLER_X,Filler,2,690.04,350.0
2022-11-01,C00361,FR,SKIN_SER,SkinCare_Product,1,79.55,80.0
2022-12-01,C00361,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2022-12-01,C00361,FR,FILLER_X,Filler,1,346.46,350.0
2022-12-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-01-01,C00361,FR,NEURO_A,Neuromodulator,2,514.45,250.0
2023-01-01,C00361,FR,FILLER_X,Filler,3,1034.34,350.0
2023-01-01,C00361,FR,SKIN_SER,SkinCare_Product,1,79.04,80.0
2023-02-01,C00361,FR,NEURO_A,Neuromodulator,3,747.06,250.0
2023-02-01,C00361,FR,FILLER_X,Filler,1,352.74,350.0
2023-02-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-03-01,C00361,FR,NEURO_A,Neuromodulator,1,243.86,250.0
2023-03-01,C00361,FR,FILLER_X,Filler,2,697.16,350.0
2023-03-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-04-01,C00361,FR,NEURO_A,Neuromodulator,2,497.25,250.0
2023-04-01,C00361,FR,FILLER_X,Filler,3,1070.68,350.0
2023-04-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-05-01,C00361,FR,NEURO_A,Neuromodulator,1,258.95,250.0
2023-05-01,C00361,FR,FILLER_X,Filler,2,700.0,350.0
2023-05-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-06-01,C00361,FR,NEURO_A,Neuromodulator,2,493.6,250.0
2023-06-01,C00361,FR,FILLER_X,Filler,4,1400.0,350.0
2023-06-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-07-01,C00361,FR,NEURO_A,Neuromodulator,1,247.62,250.0
2023-07-01,C00361,FR,FILLER_X,Filler,2,700.0,350.0
2023-07-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-08-01,C00361,FR,NEURO_A,Neuromodulator,1,244.61,250.0
2023-08-01,C00361,FR,FILLER_X,Filler,0,0.0,350.0
2023-08-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-09-01,C00361,FR,NEURO_A,Neuromodulator,4,979.64,250.0
2023-09-01,C00361,FR,FILLER_X,Filler,2,714.29,350.0
2023-09-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-10-01,C00361,FR,NEURO_A,Neuromodulator,2,489.13,250.0
2023-10-01,C00361,FR,FILLER_X,Filler,2,676.58,350.0
2023-10-01,C00361,FR,SKIN_SER,SkinCare_Product,2,160.06,80.0
2023-11-01,C00361,FR,NEURO_A,Neuromodulator,3,749.26,250.0
2023-11-01,C00361,FR,FILLER_X,Filler,1,356.48,350.0
2023-11-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-12-01,C00361,FR,NEURO_A,Neuromodulator,1,255.01,250.0
2023-12-01,C00361,FR,FILLER_X,Filler,1,350.31,350.0
2023-12-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-01-01,C00361,FR,NEURO_A,Neuromodulator,1,251.51,250.0
2024-01-01,C00361,FR,FILLER_X,Filler,2,698.15,350.0
2024-01-01,C00361,FR,SKIN_SER,SkinCare_Product,2,152.27,80.0
2024-02-01,C00361,FR,NEURO_A,Neuromodulator,2,491.31,250.0
2024-02-01,C00361,FR,FILLER_X,Filler,1,358.99,350.0
2024-02-01,C00361,FR,SKIN_SER,SkinCare_Product,2,158.5,80.0
2024-03-01,C00361,FR,NEURO_A,Neuromodulator,1,246.07,250.0
2024-03-01,C00361,FR,FILLER_X,Filler,1,351.17,350.0
2024-03-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-04-01,C00361,FR,NEURO_A,Neuromodulator,1,248.1,250.0
2024-04-01,C00361,FR,FILLER_X,Filler,3,1052.94,350.0
2024-04-01,C00361,FR,SKIN_SER,SkinCare_Product,1,81.25,80.0
2024-05-01,C00361,FR,NEURO_A,Neuromodulator,2,512.99,250.0
2024-05-01,C00361,FR,FILLER_X,Filler,1,344.17,350.0
2024-05-01,C00361,FR,SKIN_SER,SkinCare_Product,1,80.51,80.0
2024-06-01,C00361,FR,NEURO_A,Neuromodulator,1,252.63,250.0
2024-06-01,C00361,FR,FILLER_X,Filler,2,719.94,350.0
2024-06-01,C00361,FR,SKIN_SER,SkinCare_Product,1,80.27,80.0
2024-07-01,C00361,FR,NEURO_A,Neuromodulator,5,1251.38,250.0
2024-07-01,C00361,FR,FILLER_X,Filler,3,1056.65,350.0
2024-07-01,C00361,FR,SKIN_SER,SkinCare_Product,1,78.79,80.0
2024-08-01,C00361,FR,NEURO_A,Neuromodulator,3,743.09,250.0
2024-08-01,C00361,FR,FILLER_X,Filler,0,0.0,350.0
2024-08-01,C00361,FR,SKIN_SER,SkinCare_Product,2,156.68,80.0
2024-09-01,C00361,FR,NEURO_A,Neuromodulator,1,254.95,250.0
2024-09-01,C00361,FR,FILLER_X,Filler,0,0.0,350.0
2024-09-01,C00361,FR,SKIN_SER,SkinCare_Product,1,78.43,80.0
2024-10-01,C00361,FR,NEURO_A,Neuromodulator,3,759.59,250.0
2024-10-01,C00361,FR,FILLER_X,Filler,0,0.0,350.0
2024-10-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-11-01,C00361,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-11-01,C00361,FR,FILLER_X,Filler,1,357.38,350.0
2024-11-01,C00361,FR,SKIN_SER,SkinCare_Product,1,76.42,80.0
2024-12-01,C00361,FR,NEURO_A,Neuromodulator,3,760.89,250.0
2024-12-01,C00361,FR,FILLER_X,Filler,2,710.02,350.0
2024-12-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-01-01,C00361,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2025-01-01,C00361,FR,FILLER_X,Filler,1,357.16,350.0
2025-01-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-02-01,C00361,FR,NEURO_A,Neuromodulator,1,254.42,250.0
2025-02-01,C00361,FR,FILLER_X,Filler,2,687.19,350.0
2025-02-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-03-01,C00361,FR,NEURO_A,Neuromodulator,2,520.36,250.0
2025-03-01,C00361,FR,FILLER_X,Filler,0,0.0,350.0
2025-03-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-04-01,C00361,FR,NEURO_A,Neuromodulator,1,246.37,250.0
2025-04-01,C00361,FR,FILLER_X,Filler,1,362.84,350.0
2025-04-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-05-01,C00361,FR,NEURO_A,Neuromodulator,2,498.46,250.0
2025-05-01,C00361,FR,FILLER_X,Filler,2,710.7,350.0
2025-05-01,C00361,FR,SKIN_SER,SkinCare_Product,1,82.22,80.0
2025-06-01,C00361,FR,NEURO_A,Neuromodulator,2,503.69,250.0
2025-06-01,C00361,FR,FILLER_X,Filler,2,687.97,350.0
2025-06-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-07-01,C00361,FR,NEURO_A,Neuromodulator,2,499.35,250.0
2025-07-01,C00361,FR,FILLER_X,Filler,2,689.74,350.0
2025-07-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-08-01,C00361,FR,NEURO_A,Neuromodulator,1,244.36,250.0
2025-08-01,C00361,FR,FILLER_X,Filler,0,0.0,350.0
2025-08-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-09-01,C00361,FR,NEURO_A,Neuromodulator,1,255.5,250.0
2025-09-01,C00361,FR,FILLER_X,Filler,4,1372.72,350.0
2025-09-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-10-01,C00361,FR,NEURO_A,Neuromodulator,1,254.08,250.0
2025-10-01,C00361,FR,FILLER_X,Filler,2,717.59,350.0
2025-10-01,C00361,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2022-11-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2022-11-01,C00362,FR,FILLER_X,Filler,1,352.03,350.0
2022-11-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2022-12-01,C00362,FR,NEURO_A,Neuromodulator,1,246.41,250.0
2022-12-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2022-12-01,C00362,FR,SKIN_SER,SkinCare_Product,1,79.04,80.0
2023-01-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2023-01-01,C00362,FR,FILLER_X,Filler,1,352.24,350.0
2023-01-01,C00362,FR,SKIN_SER,SkinCare_Product,2,162.63,80.0
2023-02-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2023-02-01,C00362,FR,FILLER_X,Filler,1,332.7,350.0
2023-02-01,C00362,FR,SKIN_SER,SkinCare_Product,1,80.32,80.0
2023-03-01,C00362,FR,NEURO_A,Neuromodulator,1,256.62,250.0
2023-03-01,C00362,FR,FILLER_X,Filler,3,1042.66,350.0
2023-03-01,C00362,FR,SKIN_SER,SkinCare_Product,1,77.83,80.0
2023-04-01,C00362,FR,NEURO_A,Neuromodulator,1,256.83,250.0
2023-04-01,C00362,FR,FILLER_X,Filler,1,350.42,350.0
2023-04-01,C00362,FR,SKIN_SER,SkinCare_Product,1,80.34,80.0
2023-05-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2023-05-01,C00362,FR,FILLER_X,Filler,1,350.0,350.0
2023-05-01,C00362,FR,SKIN_SER,SkinCare_Product,1,77.77,80.0
2023-06-01,C00362,FR,NEURO_A,Neuromodulator,1,251.46,250.0
2023-06-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2023-06-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-07-01,C00362,FR,NEURO_A,Neuromodulator,2,520.07,250.0
2023-07-01,C00362,FR,FILLER_X,Filler,2,700.0,350.0
2023-07-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-08-01,C00362,FR,NEURO_A,Neuromodulator,2,487.75,250.0
2023-08-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2023-08-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-09-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2023-09-01,C00362,FR,FILLER_X,Filler,1,358.99,350.0
2023-09-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-10-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2023-10-01,C00362,FR,FILLER_X,Filler,3,1074.91,350.0
2023-10-01,C00362,FR,SKIN_SER,SkinCare_Product,1,81.42,80.0
2023-11-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2023-11-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2023-11-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-12-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2023-12-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2023-12-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-01-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-01-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2024-01-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-02-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-02-01,C00362,FR,FILLER_X,Filler,1,360.17,350.0
2024-02-01,C00362,FR,SKIN_SER,SkinCare_Product,1,80.07,80.0
2024-03-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-03-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2024-03-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-04-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-04-01,C00362,FR,FILLER_X,Filler,2,704.61,350.0
2024-04-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-05-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-05-01,C00362,FR,FILLER_X,Filler,1,333.45,350.0
2024-05-01,C00362,FR,SKIN_SER,SkinCare_Product,1,83.6,80.0
2024-06-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-06-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2024-06-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-07-01,C00362,FR,NEURO_A,Neuromodulator,1,249.05,250.0
2024-07-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2024-07-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-08-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-08-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2024-08-01,C00362,FR,SKIN_SER,SkinCare_Product,1,80.96,80.0
2024-09-01,C00362,FR,NEURO_A,Neuromodulator,1,249.56,250.0
2024-09-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2024-09-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-10-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-10-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2024-10-01,C00362,FR,SKIN_SER,SkinCare_Product,1,80.37,80.0
2024-11-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-11-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2024-11-01,C00362,FR,SKIN_SER,SkinCare_Product,1,77.65,80.0
2024-12-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-12-01,C00362,FR,FILLER_X,Filler,1,343.62,350.0
2024-12-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-01-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2025-01-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2025-01-01,C00362,FR,SKIN_SER,SkinCare_Product,2,156.89,80.0
2025-02-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2025-02-01,C00362,FR,FILLER_X,Filler,2,706.84,350.0
2025-02-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-03-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2025-03-01,C00362,FR,FILLER_X,Filler,1,366.39,350.0
2025-03-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-04-01,C00362,FR,NEURO_A,Neuromodulator,4,1005.63,250.0
2025-04-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2025-04-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-05-01,C00362,FR,NEURO_A,Neuromodulator,1,245.4,250.0
2025-05-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2025-05-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-06-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2025-06-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2025-06-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-07-01,C00362,FR,NEURO_A,Neuromodulator,1,238.63,250.0
2025-07-01,C00362,FR,FILLER_X,Filler,1,355.38,350.0
2025-07-01,C00362,FR,SKIN_SER,SkinCare_Product,1,77.29,80.0
2025-08-01,C00362,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2025-08-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2025-08-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-09-01,C00362,FR,NEURO_A,Neuromodulator,2,513.44,250.0
2025-09-01,C00362,FR,FILLER_X,Filler,1,351.3,350.0
2025-09-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-10-01,C00362,FR,NEURO_A,Neuromodulator,1,254.19,250.0
2025-10-01,C00362,FR,FILLER_X,Filler,0,0.0,350.0
2025-10-01,C00362,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2022-11-01,C00363,FR,NEURO_A,Neuromodulator,1,247.4,250.0
2022-11-01,C00363,FR,FILLER_X,Filler,1,352.97,350.0
2022-11-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2022-12-01,C00363,FR,NEURO_A,Neuromodulator,3,767.32,250.0
2022-12-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2022-12-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-01-01,C00363,FR,NEURO_A,Neuromodulator,2,494.16,250.0
2023-01-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2023-01-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-02-01,C00363,FR,NEURO_A,Neuromodulator,1,244.59,250.0
2023-02-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2023-02-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-03-01,C00363,FR,NEURO_A,Neuromodulator,1,257.49,250.0
2023-03-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2023-03-01,C00363,FR,SKIN_SER,SkinCare_Product,1,81.34,80.0
2023-04-01,C00363,FR,NEURO_A,Neuromodulator,1,247.36,250.0
2023-04-01,C00363,FR,FILLER_X,Filler,4,1365.27,350.0
2023-04-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-05-01,C00363,FR,NEURO_A,Neuromodulator,1,247.98,250.0
2023-05-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2023-05-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-06-01,C00363,FR,NEURO_A,Neuromodulator,2,485.85,250.0
2023-06-01,C00363,FR,FILLER_X,Filler,2,708.2,350.0
2023-06-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-07-01,C00363,FR,NEURO_A,Neuromodulator,1,239.45,250.0
2023-07-01,C00363,FR,FILLER_X,Filler,3,1052.24,350.0
2023-07-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-08-01,C00363,FR,NEURO_A,Neuromodulator,1,249.5,250.0
2023-08-01,C00363,FR,FILLER_X,Filler,1,355.6,350.0
2023-08-01,C00363,FR,SKIN_SER,SkinCare_Product,1,81.73,80.0
2023-09-01,C00363,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2023-09-01,C00363,FR,FILLER_X,Filler,2,688.49,350.0
2023-09-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-10-01,C00363,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2023-10-01,C00363,FR,FILLER_X,Filler,1,355.12,350.0
2023-10-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-11-01,C00363,FR,NEURO_A,Neuromodulator,1,251.33,250.0
2023-11-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2023-11-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-12-01,C00363,FR,NEURO_A,Neuromodulator,1,248.82,250.0
2023-12-01,C00363,FR,FILLER_X,Filler,1,341.39,350.0
2023-12-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-01-01,C00363,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-01-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2024-01-01,C00363,FR,SKIN_SER,SkinCare_Product,1,79.77,80.0
2024-02-01,C00363,FR,NEURO_A,Neuromodulator,3,733.3,250.0
2024-02-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2024-02-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-03-01,C00363,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-03-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2024-03-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-04-01,C00363,FR,NEURO_A,Neuromodulator,2,496.78,250.0
2024-04-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2024-04-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-05-01,C00363,FR,NEURO_A,Neuromodulator,1,255.26,250.0
2024-05-01,C00363,FR,FILLER_X,Filler,1,354.2,350.0
2024-05-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-06-01,C00363,FR,NEURO_A,Neuromodulator,0,0.0,250.0
2024-06-01,C00363,FR,FILLER_X,Filler,1,350.22,350.0
2024-06-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-07-01,C00363,FR,NEURO_A,Neuromodulator,2,507.44,250.0
2024-07-01,C00363,FR,FILLER_X,Filler,5,1782.98,350.0
2024-07-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-08-01,C00363,FR,NEURO_A,Neuromodulator,2,491.47,250.0
2024-08-01,C00363,FR,FILLER_X,Filler,1,343.89,350.0
2024-08-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-09-01,C00363,FR,NEURO_A,Neuromodulator,2,483.4,250.0
2024-09-01,C00363,FR,FILLER_X,Filler,1,337.9,350.0
2024-09-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-10-01,C00363,FR,NEURO_A,Neuromodulator,1,257.0,250.0
2024-10-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2024-10-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-11-01,C00363,FR,NEURO_A,Neuromodulator,2,490.23,250.0
2024-11-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2024-11-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-12-01,C00363,FR,NEURO_A,Neuromodulator,5,1254.87,250.0
2024-12-01,C00363,FR,FILLER_X,Filler,3,1052.6,350.0
2024-12-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-01-01,C00363,FR,NEURO_A,Neuromodulator,2,500.44,250.0
2025-01-01,C00363,FR,FILLER_X,Filler,1,347.54,350.0
2025-01-01,C00363,FR,SKIN_SER,SkinCare_Product,1,80.73,80.0
2025-02-01,C00363,FR,NEURO_A,Neuromodulator,2,494.11,250.0
2025-02-01,C00363,FR,FILLER_X,Filler,3,1069.29,350.0
2025-02-01,C00363,FR,SKIN_SER,SkinCare_Product,1,83.2,80.0
2025-03-01,C00363,FR,NEURO_A,Neuromodulator,2,504.67,250.0
2025-03-01,C00363,FR,FILLER_X,Filler,1,344.98,350.0
2025-03-01,C00363,FR,SKIN_SER,SkinCare_Product,1,80.36,80.0
2025-04-01,C00363,FR,NEURO_A,Neuromodulator,1,248.69,250.0
2025-04-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
2025-04-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-05-01,C00363,FR,NEURO_A,Neuromodulator,3,755.67,250.0
2025-05-01,C00363,FR,FILLER_X,Filler,3,998.63,350.0
2025-05-01,C00363,FR,SKIN_SER,SkinCare_Product,1,84.26,80.0
2025-06-01,C00363,FR,NEURO_A,Neuromodulator,2,490.92,250.0
2025-06-01,C00363,FR,FILLER_X,Filler,2,699.57,350.0
2025-06-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-07-01,C00363,FR,NEURO_A,Neuromodulator,7,1714.23,250.0
2025-07-01,C00363,FR,FILLER_X,Filler,2,667.3,350.0
2025-07-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-08-01,C00363,FR,NEURO_A,Neuromodulator,2,500.53,250.0
2025-08-01,C00363,FR,FILLER_X,Filler,1,351.78,350.0
2025-08-01,C00363,FR,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-09-01,C00363,FR,NEURO_A,Neuromodulator,1,250.62,250.0
2025-09-01,C00363,FR,FILLER_X,Filler,0,0.0,350.0
